Date,Close,High,Low,Open,Volume
2014-01-27,6135.850098,6188.549805,6130.25,6186.299805,190400
2014-01-28,6126.25,6163.600098,6085.950195,6131.850098,184100
2014-01-29,6120.25,6170.450195,6109.799805,6161,146700
2014-01-30,6073.700195,6082.850098,6027.25,6067,208100
2014-01-31,6089.5,6097.850098,6067.350098,6082.75,146700
2014-02-03,6001.799805,6074.850098,5994.450195,6058.799805,134900
2014-02-04,6000.899902,6017.799805,5933.299805,5947.600098,183300
2014-02-05,6022.399902,6028.049805,5962.049805,6004.25,166600
2014-02-06,6036.299805,6048.350098,5965.399902,6028.350098,185500
2014-02-07,6063.200195,6079.950195,6030.899902,6077.649902,181900
2014-02-10,6053.450195,6083.049805,6046.399902,6072.799805,133100
2014-02-11,6062.700195,6081.850098,6053.25,6072.450195,150500
2014-02-12,6084,6106.600098,6077.399902,6085.350098,138500
2014-02-13,6001.100098,6094.399902,5991.100098,6087.549805,153700
2014-02-14,6048.350098,6056.399902,5984.600098,6023.75,140200
2014-02-18,6127.100098,6141.700195,6066.799805,6071.299805,126600
2014-02-19,6152.75,6160.350098,6125.75,6132.049805,95200
2014-02-20,6091.450195,6129.100098,6086.450195,6127.149902,132100
2014-02-21,6155.450195,6159.649902,6108,6108.299805,112600
2014-02-24,6186.100098,6191.850098,6130.799805,6140.950195,144900
2014-02-25,6200.049805,6216.850098,6176.600098,6205.700195,146300
2014-02-26,6238.799805,6245.950195,6202.100098,6202.450195,181700
2014-02-28,6276.950195,6282.700195,6228.100098,6228.450195,180600
2014-03-03,6221.450195,6277.75,6212.25,6264.350098,144600
2014-03-04,6297.950195,6302.149902,6215.700195,6216.75,166800
2014-03-05,6328.649902,6336.25,6287.799805,6328.450195,160300
2014-03-06,6401.149902,6406.600098,6339.700195,6344.75,180700
2014-03-07,6526.649902,6537.799805,6413.549805,6413.950195,284900
2014-03-10,6537.25,6562.200195,6487.350098,6491.700195,242100
2014-03-11,6511.899902,6562.850098,6494.25,6537.350098,239000
2014-03-12,6516.899902,6546.149902,6487.299805,6497.5,175000
2014-03-13,6493.100098,6561.450195,6476.649902,6491.75,167900
2014-03-14,6504.200195,6518.450195,6432.700195,6447.25,177300
2014-03-18,6516.649902,6574.950195,6497.649902,6532.450195,179300
2014-03-19,6524.049805,6541.200195,6506,6530,172500
2014-03-20,6483.100098,6523.649902,6473.25,6508.350098,142000
2014-03-21,6493.200195,6522.899902,6485.700195,6515.200195,189900
2014-03-24,6583.5,6591.5,6510.5,6510.5,158400
2014-03-25,6589.75,6595.549805,6544.850098,6550.100098,168100
2014-03-26,6601.399902,6627.450195,6580.600098,6615.649902,186600
2014-03-27,6641.75,6673.950195,6599.5,6613.100098,312400
2014-03-28,6695.899902,6702.600098,6643.799805,6673.049805,184800
2014-03-31,6704.200195,6730.049805,6662.399902,6723.149902,220600
2014-04-01,6721.049805,6732.25,6675.450195,6729.5,177800
2014-04-02,6752.549805,6763.5,6723.600098,6757.600098,173300
2014-04-03,6736.100098,6776.75,6696.899902,6772.049805,197500
2014-04-04,6694.350098,6741.850098,6685.149902,6741.850098,155100
2014-04-07,6695.049805,6725.149902,6650.399902,6694.25,133900
2014-04-09,6796.200195,6808.700195,6705.100098,6722,169800
2014-04-10,6796.399902,6819.049805,6777.299805,6803.049805,191100
2014-04-11,6776.299805,6789.350098,6743.149902,6758.350098,140700
2014-04-15,6733.100098,6813.399902,6711.75,6792.700195,123200
2014-04-16,6675.299805,6748.649902,6665.149902,6727.25,119800
2014-04-17,6779.399902,6783.049805,6684.399902,6695.450195,131500
2014-04-21,6817.649902,6825.450195,6786.899902,6789.25,111800
2014-04-22,6815.350098,6838,6806.25,6822.899902,114700
2014-04-23,6840.799805,6861.600098,6820.75,6823.25,183000
2014-04-25,6782.75,6869.850098,6772.850098,6855.799805,154300
2014-04-28,6761.25,6786.25,6750.299805,6778.549805,118200
2014-04-29,6715.25,6779.700195,6708.649902,6769,115500
2014-04-30,6696.399902,6780.149902,6656.799805,6724.950195,161100
2014-05-02,6694.799805,6737.649902,6689.5,6709.950195,114300
2014-05-05,6699.350098,6741.049805,6680.450195,6681.649902,105000
2014-05-06,6715.299805,6743.450195,6701.899902,6719.25,88300
2014-05-07,6652.549805,6718.75,6642.899902,6708.600098,114100
2014-05-08,6659.850098,6688.399902,6638.549805,6669.899902,101600
2014-05-09,6858.799805,6871.350098,6652.149902,6654.149902,166400
2014-05-12,7014.25,7020.049805,6862.899902,6863.399902,157700
2014-05-13,7108.75,7172.350098,7067.149902,7080,232200
2014-05-14,7108.75,7142.25,7080.899902,7112,177200
2014-05-15,7123.149902,7152.549805,7082.549805,7111.299805,186800
2014-05-16,7203,7563.5,7130.649902,7270.200195,393200
2014-05-19,7263.549805,7291.100098,7193.549805,7276.850098,316200
2014-05-20,7275.5,7353.649902,7247.700195,7309.950195,255300
2014-05-21,7252.899902,7287.149902,7206.700195,7274.850098,203100
2014-05-22,7276.399902,7319.549805,7258.149902,7289.950195,240900
2014-05-23,7367.100098,7381,7293.899902,7306.5,259600
2014-05-26,7359.049805,7504,7269.049805,7428.75,273200
2014-05-27,7318,7372.950195,7274.75,7363.100098,168600
2014-05-28,7329.649902,7344.75,7302.600098,7324.950195,175600
2014-05-29,7235.649902,7325.399902,7224.399902,7316.600098,241100
2014-05-30,7229.950195,7272.5,7118.450195,7254.850098,312200
2014-06-02,7362.5,7368.600098,7239.5,7264.049805,169900
2014-06-03,7415.850098,7424.950195,7342.149902,7375.350098,234700
2014-06-04,7402.25,7433.299805,7391.350098,7417.549805,204600
2014-06-05,7474.100098,7484.700195,7360.5,7399.75,250700
2014-06-06,7583.399902,7592.700195,7497.649902,7521.5,248400
2014-06-09,7654.600098,7673.700195,7580.25,7621.649902,231900
2014-06-10,7656.399902,7683.200195,7579.299805,7679.049805,188700
2014-06-11,7626.850098,7700.049805,7589.049805,7672.399902,186200
2014-06-12,7649.899902,7658,7593.799805,7641.299805,148200
2014-06-13,7542.100098,7678.5,7525.350098,7668.200195,174500
2014-06-16,7533.549805,7548.600098,7487.549805,7534.799805,155400
2014-06-17,7631.700195,7637.600098,7509.25,7525.049805,158000
2014-06-18,7558.200195,7663,7515.5,7636.049805,165100
2014-06-19,7540.700195,7606.450195,7502.549805,7580.049805,148900
2014-06-20,7511.450195,7560.549805,7497.299805,7543.299805,124100
2014-06-23,7493.350098,7534.799805,7441.600098,7514,127400
2014-06-24,7580.200195,7593.350098,7515.200195,7515.200195,137000
2014-06-25,7569.25,7589.25,7557.049805,7588.549805,115000
2014-06-26,7493.200195,7570.200195,7481.299805,7554.100098,171700
2014-06-27,7508.799805,7538.75,7482.299805,7514.200195,126700
2014-06-30,7611.350098,7623.649902,7531.600098,7534.049805,152300
2014-07-01,7634.700195,7649.5,7618.149902,7629,139400
2014-07-02,7725.149902,7732.399902,7677.299805,7683.049805,136300
2014-07-03,7714.799805,7754.649902,7706.799805,7734.350098,133800
2014-07-04,7751.600098,7758,7661.299805,7718.100098,113100
2014-07-07,7787.149902,7792,7755.100098,7780.399902,173900
2014-07-08,7623.200195,7808.850098,7595.899902,7804.049805,180600
2014-07-09,7585,7650.100098,7551.649902,7637.950195,168300
2014-07-10,7567.75,7731.049805,7479.049805,7589.5,258400
2014-07-11,7459.600098,7625.850098,7447.200195,7584.100098,187600
2014-07-14,7454.149902,7478.450195,7422.149902,7469,135200
2014-07-15,7526.649902,7534.899902,7459.149902,7491.299805,122100
2014-07-16,7624.399902,7640.100098,7532.450195,7564.149902,168000
2014-07-17,7640.450195,7655.649902,7612.700195,7612.700195,141600
2014-07-18,7663.899902,7685,7595.5,7630.25,134600
2014-07-21,7684.200195,7722.100098,7674,7701.649902,105400
2014-07-22,7767.850098,7773.850098,7704.799805,7708.200195,120100
2014-07-23,7795.75,7809.200195,7752.899902,7794.899902,122100
2014-07-24,7830.600098,7835.649902,7771.649902,7796.25,117600
2014-07-25,7790.450195,7840.950195,7748.600098,7828.200195,153900
2014-07-28,7748.700195,7799.899902,7722.649902,7792.899902,116500
2014-07-30,7791.399902,7798.700195,7707.600098,7746.200195,178100
2014-07-31,7721.299805,7791.850098,7711.149902,7784.649902,208900
2014-08-01,7602.600098,7716.700195,7593.899902,7662.5,181100
2014-08-04,7683.649902,7694.799805,7622.049805,7639.549805,137000
2014-08-05,7746.549805,7752.450195,7638.049805,7706.649902,128200
2014-08-06,7672.049805,7740.950195,7658.950195,7726.149902,116400
2014-08-07,7649.25,7708.950195,7630.399902,7651.149902,116800
2014-08-08,7568.549805,7592.450195,7540.100098,7588.700195,118400
2014-08-11,7625.950195,7635.549805,7598.600098,7619.850098,107000
2014-08-12,7727.049805,7735.75,7654.799805,7688.799805,120600
2014-08-13,7739.549805,7757.100098,7695.700195,7717.299805,154100
2014-08-14,7791.700195,7796.700195,7739.100098,7756.149902,127300
2014-08-18,7874.25,7880.5,7779.200195,7785.25,126700
2014-08-19,7897.5,7918.549805,7881.149902,7901,140600
2014-08-20,7875.299805,7922.700195,7864.049805,7915.799805,117300
2014-08-21,7891.100098,7919.649902,7855.950195,7875.350098,115200
2014-08-22,7913.200195,7929.049805,7900.049805,7904.549805,104100
2014-08-25,7906.299805,7968.25,7897.950195,7931.75,118500
2014-08-26,7904.75,7915.450195,7862.450195,7874.5,142800
2014-08-27,7936.049805,7946.850098,7916.549805,7933.899902,120000
2014-08-28,7954.350098,7967.799805,7939.200195,7942.25,189700
2014-09-01,8027.700195,8035,7984,7990.350098,139300
2014-09-02,8083.049805,8101.950195,8036.549805,8038.600098,134900
2014-09-03,8114.600098,8141.899902,8092.25,8110.850098,150700
2014-09-04,8095.950195,8114.799805,8060.899902,8114.200195,141300
2014-09-05,8086.850098,8122.700195,8049.850098,8099.899902,126000
2014-09-08,8173.899902,8180.200195,8126.149902,8132.950195,120700
2014-09-09,8152.950195,8174.549805,8126.5,8161.899902,104700
2014-09-10,8094.100098,8135.75,8082.100098,8135.549805,107100
2014-09-11,8085.700195,8127.950195,8057.299805,8115.149902,122800
2014-09-12,8105.5,8114.299805,8071.600098,8087.049805,111400
2014-09-15,8042,8077.299805,8030,8070.350098,96500
2014-09-16,7932.899902,8044.899902,7925.149902,8036.600098,128000
2014-09-17,7975.5,7990.649902,7936.950195,7971.5,123700
2014-09-18,8114.75,8120.850098,7939.700195,7950.649902,116900
2014-09-19,8121.450195,8160.899902,8105.350098,8129.399902,161300
2014-09-22,8146.299805,8159.899902,8064.799805,8084.450195,105500
2014-09-23,8017.549805,8159.75,8008.100098,8144.399902,140800
2014-09-24,8002.399902,8042.049805,7950.049805,8015.549805,182200
2014-09-25,7911.850098,8019.299805,7877.350098,8003.299805,231900
2014-09-26,7968.850098,7993.299805,7841.799805,7885.850098,147800
2014-09-29,7958.899902,7991.75,7934.700195,7978.450195,97300
2014-09-30,7964.799805,8030.899902,7923.850098,7948.799805,141100
2014-10-01,7945.549805,7977.5,7936.700195,7960.5,113000
2014-10-07,7852.399902,7943.049805,7842.700195,7897.399902,148200
2014-10-08,7842.700195,7869.899902,7815.75,7828.75,135900
2014-10-09,7960.549805,7972.350098,7886.5,7886.5,123800
2014-10-10,7859.950195,7924.049805,7848.450195,7911,142900
2014-10-13,7884.25,7901.149902,7796,7831,118800
2014-10-14,7864,7928,7825.450195,7923.25,225500
2014-10-16,7748.200195,7893.899902,7729.649902,7837.299805,213500
2014-10-17,7779.700195,7819.200195,7723.850098,7733.75,177600
2014-10-20,7879.399902,7905.950195,7856.950195,7896.950195,176200
2014-10-21,7927.75,7936.600098,7874.350098,7906.149902,163400
2014-10-22,7995.899902,8005,7974.549805,7997.799805,151100
2014-10-27,7991.700195,8064.399902,7985.649902,8064.350098,132800
2014-10-28,8027.600098,8037.799805,7995.049805,8002.399902,124100
2014-10-29,8090.450195,8097.950195,8052.25,8077.049805,148300
2014-10-30,8169.200195,8181.549805,8085.200195,8085.200195,205700
2014-10-31,8322.200195,8330.75,8198.049805,8200.799805,176200
2014-11-03,8324.150391,8350.599609,8297.650391,8348.150391,141100
2014-11-05,8338.299805,8365.549805,8323.5,8351.25,161600
2014-11-07,8337,8360.349609,8290.25,8331.849609,153400
2014-11-10,8344.25,8383.049805,8304.450195,8337.799805,130700
2014-11-11,8362.650391,8378.700195,8321.849609,8354.099609,122000
2014-11-12,8383.299805,8415.049805,8370.5,8378.900391,125200
2014-11-13,8357.849609,8408,8320.349609,8405.25,127400
2014-11-14,8389.900391,8400.650391,8346.799805,8360.700195,146800
2014-11-17,8430.75,8438.099609,8349.099609,8378.400391,113900
2014-11-18,8425.900391,8454.5,8407.25,8441.25,134700
2014-11-19,8382.299805,8455.650391,8360.5,8440.650391,125400
2014-11-20,8401.900391,8410.849609,8353.150391,8406.5,122800
2014-11-21,8477.349609,8489.799805,8398.599609,8408.200195,137000
2014-11-24,8530.150391,8534.650391,8490.799805,8490.950195,140700
2014-11-25,8463.099609,8535.349609,8429.450195,8530.799805,271900
2014-11-26,8475.75,8500.299805,8438.650391,8450.299805,151900
2014-11-27,8494.200195,8506.75,8456.349609,8477.799805,194300
2014-11-28,8588.25,8617,8516.25,8516.799805,197200
2014-12-01,8555.900391,8623,8545.150391,8605.099609,152000
2014-12-02,8524.700195,8560.200195,8504.650391,8535.450195,137400
2014-12-03,8537.650391,8546.950195,8508.349609,8528.700195,153200
2014-12-04,8564.400391,8626.950195,8526.400391,8582.400391,143500
2014-12-05,8538.299805,8588.349609,8523.900391,8584.25,143300
2014-12-08,8438.25,8546.349609,8432.25,8538.650391,163800
2014-12-09,8340.700195,8444.5,8330.5,8439.299805,146300
2014-12-10,8355.650391,8376.799805,8317,8318.049805,136700
2014-12-11,8292.900391,8348.299805,8272.400391,8338.849609,133900
2014-12-12,8224.099609,8321.900391,8216.299805,8302,138100
2014-12-15,8219.599609,8242.400391,8152.5,8160.75,137100
2014-12-16,8067.600098,8189.350098,8052.600098,8172.600098,197300
2014-12-17,8029.799805,8082,7961.350098,8041.200195,216200
2014-12-18,8159.299805,8174.299805,8084.899902,8138.899902,162100
2014-12-19,8225.200195,8263.450195,8208.599609,8230.450195,174800
2014-12-22,8324,8330.950195,8228.200195,8255,139200
2014-12-23,8267,8364.75,8252.849609,8324.599609,132200
2014-12-24,8174.100098,8286.400391,8155.25,8272.049805,221900
2014-12-26,8200.700195,8234.549805,8147.950195,8204.799805,75500
2014-12-29,8246.299805,8279.150391,8214.700195,8214.700195,82100
2014-12-30,8248.25,8268.25,8220.549805,8260.299805,77700
2014-12-31,8282.700195,8291,8243.75,8243.900391,84500
2015-01-02,8395.450195,8410.599609,8288.700195,8288.700195,101900
2015-01-05,8378.400391,8445.599609,8363.900391,8407.950195,118200
2015-01-06,8127.350098,8327.849609,8111.350098,8325.299805,172800
2015-01-07,8102.100098,8151.200195,8065.450195,8118.649902,164100
2015-01-08,8234.599609,8243.5,8167.299805,8191.399902,143800
2015-01-09,8284.5,8303.299805,8190.799805,8285.450195,148000
2015-01-12,8323,8332.599609,8245.599609,8291.349609,103200
2015-01-13,8299.400391,8356.650391,8267.900391,8346.150391,129600
2015-01-14,8277.549805,8326.450195,8236.650391,8307.25,146100
2015-01-15,8494.150391,8527.099609,8380.549805,8424.5,232100
2015-01-16,8513.799805,8530.75,8452.25,8504.049805,176000
2015-01-19,8550.700195,8570.950195,8531.5,8550.049805,125400
2015-01-20,8695.599609,8707.900391,8574.5,8575.099609,158700
2015-01-21,8729.5,8741.849609,8689.599609,8719.650391,185900
2015-01-22,8761.400391,8774.150391,8727,8745.849609,175500
2015-01-23,8835.599609,8866.400391,8795.400391,8827.950195,191200
2015-01-27,8910.5,8925.049805,8825.450195,8871.349609,192000
2015-01-28,8914.299805,8985.049805,8874.049805,8902.75,185100
2015-01-29,8952.349609,8966.650391,8861.25,8901.5,256300
2015-01-30,8808.900391,8996.599609,8775.099609,8996.599609,267300
2015-02-02,8797.400391,8840.799805,8751.099609,8802.5,210100
2015-02-03,8756.549805,8837.299805,8726.650391,8823.150391,208700
2015-02-04,8723.700195,8792.849609,8704.400391,8789.150391,195300
2015-02-05,8711.700195,8838.450195,8683.650391,8733.099609,173600
2015-02-06,8661.049805,8726.200195,8645.549805,8696.849609,171300
2015-02-09,8526.349609,8605.549805,8516.349609,8584.400391,146800
2015-02-10,8565.549805,8646.25,8470.5,8478.099609,196200
2015-02-11,8627.400391,8651.950195,8593.650391,8603.299805,161600
2015-02-12,8711.549805,8732.549805,8599.25,8676.950195,158800
2015-02-13,8805.5,8822.099609,8729.650391,8741.5,221900
2015-02-16,8809.349609,8870.099609,8793.400391,8831.400391,136400
2015-02-18,8869.099609,8894.299805,8808.900391,8811.549805,147600
2015-02-19,8895.299805,8913.450195,8794.450195,8883.049805,213300
2015-02-20,8833.599609,8899.950195,8816.299805,8895.5,197600
2015-02-23,8754.950195,8869,8736.099609,8856.849609,139600
2015-02-24,8762.099609,8800.5,8726.75,8772.900391,149800
2015-02-25,8767.25,8840.650391,8751.400391,8801.900391,135200
2015-02-26,8683.849609,8786.049805,8669.450195,8779,217500
2015-02-27,8844.599609,8856.950195,8717.450195,8729.5,249500
2015-03-02,8956.75,8972.349609,8885.450195,8953.849609,218100
2015-03-03,8996.25,9008.400391,8925.549805,8962.849609,177800
2015-03-04,8922.650391,9119.200195,8893.950195,9109.150391,248400
2015-03-05,8937.75,8957.549805,8849.349609,8929.400391,160100
2015-03-09,8756.75,8891.299805,8740.450195,8891.150391,155500
2015-03-10,8712.049805,8778,8677.349609,8769.75,163800
2015-03-11,8699.950195,8755.599609,8682.349609,8728.75,172800
2015-03-12,8776,8787.200195,8732.900391,8740.650391,173900
2015-03-13,8647.75,8849.75,8631.75,8844.049805,179200
2015-03-16,8633.150391,8663.549805,8612,8656.75,163300
2015-03-17,8723.299805,8742.549805,8630.799805,8689.099609,177000
2015-03-18,8685.900391,8747.25,8664,8742.900391,156400
2015-03-19,8634.650391,8788.200195,8614.650391,8749.450195,163500
2015-03-20,8570.900391,8627.900391,8553,8627.900391,174600
2015-03-23,8550.900391,8608.349609,8540.549805,8591.549805,150700
2015-03-24,8542.950195,8627.75,8535.849609,8537.049805,156700
2015-03-25,8530.799805,8573.75,8516.549805,8568.900391,161000
2015-03-26,8342.150391,8499.450195,8325.349609,8474.950195,280100
2015-03-27,8341.400391,8413.200195,8269.150391,8396,193000
2015-03-30,8492.299805,8492.299805,8380.75,8390.950195,134700
2015-03-31,8491,8550.450195,8454.150391,8527.599609,167200
2015-04-01,8586.25,8603.400391,8464.75,8483.700195,125500
2015-04-06,8659.900391,8667.549805,8573.75,8615.799805,146900
2015-04-07,8660.299805,8693.599609,8586.849609,8684.450195,148700
2015-04-08,8714.400391,8730.5,8679.799805,8698.950195,148200
2015-04-09,8778.299805,8785.5,8682.450195,8756.200195,152700
2015-04-10,8780.349609,8787.400391,8733.599609,8774.349609,139000
2015-04-13,8834,8841.650391,8762.099609,8801.75,121600
2015-04-16,8706.700195,8760,8645.650391,8757.049805,142900
2015-04-17,8606,8699.849609,8596.700195,8698.049805,150400
2015-04-20,8448.099609,8619.950195,8422.75,8618.799805,148900
2015-04-21,8377.75,8469.349609,8352.700195,8416.099609,407800
2015-04-22,8429.700195,8449.950195,8284.700195,8400.400391,171800
2015-04-23,8398.299805,8504.950195,8361.849609,8478.200195,156000
2015-04-24,8305.25,8413.299805,8273.349609,8405.700195,173600
2015-04-27,8213.799805,8334.450195,8202.349609,8330.549805,171500
2015-04-28,8285.599609,8308,8185.149902,8215.549805,174600
2015-04-29,8239.75,8308.200195,8219.200195,8274.799805,160400
2015-04-30,8181.5,8229.400391,8144.75,8224.5,267700
2015-05-04,8331.950195,8346,8220.450195,8230.049805,131700
2015-05-05,8324.799805,8355.650391,8280.599609,8338.400391,155500
2015-05-06,8097,8331.950195,8083,8316.599609,209600
2015-05-07,8057.299805,8122.600098,7997.149902,8077,161600
2015-05-08,8191.5,8224.950195,8123.450195,8131.5,183100
2015-05-11,8325.25,8332.75,8224.650391,8243.200195,192000
2015-05-12,8126.950195,8326.650391,8115.299805,8326.150391,173400
2015-05-13,8235.450195,8254.950195,8089.799805,8181.549805,169800
2015-05-14,8224.200195,8236.25,8137.299805,8232.450195,134800
2015-05-15,8262.349609,8279.200195,8212.200195,8240.299805,129800
2015-05-18,8373.650391,8384.599609,8271.950195,8284.950195,148700
2015-05-19,8365.650391,8427.799805,8335,8356.200195,140300
2015-05-20,8423.25,8440.349609,8391.450195,8392.650391,123600
2015-05-21,8421,8446.349609,8382.5,8434.5,143800
2015-05-22,8458.950195,8489.549805,8420.599609,8432.5,187300
2015-05-25,8370.25,8441.950195,8364.150391,8438.150391,121300
2015-05-26,8339.349609,8378.900391,8320.049805,8377.099609,116800
2015-05-27,8334.599609,8342.849609,8277.950195,8302.75,165500
2015-05-28,8319,8364.5,8270.150391,8345.700195,232300
2015-05-29,8433.650391,8443.900391,8305.700195,8327.099609,363900
2015-06-01,8433.400391,8467.150391,8405.400391,8417.25,122200
2015-06-02,8236.450195,8445.349609,8226.049805,8442.799805,146800
2015-06-03,8135.100098,8236.700195,8094.149902,8232.450195,171400
2015-06-04,8130.649902,8160.049805,8056.75,8155.149902,154700
2015-06-05,8114.700195,8191,8100.149902,8119.149902,162100
2015-06-08,8044.149902,8131,8030.549805,8124.350098,135900
2015-06-09,8022.399902,8057.149902,8005.149902,8026.5,136000
2015-06-10,8124.450195,8152.25,8023.799805,8024.149902,136800
2015-06-11,7965.350098,8163.049805,7958.25,8157.299805,166200
2015-06-12,7982.899902,7995.600098,7940.299805,7959.850098,136600
2015-06-15,8013.899902,8057.700195,7944.850098,7986.600098,133000
2015-06-16,8047.299805,8061.850098,7952.350098,8004.200195,124000
2015-06-17,8091.549805,8136.850098,8048.950195,8084.200195,152500
2015-06-18,8174.600098,8186.899902,8101.799805,8113.700195,144800
2015-06-19,8224.950195,8250.799805,8195.650391,8201.150391,147100
2015-06-22,8353.099609,8369.450195,8257.400391,8259.299805,122700
2015-06-23,8381.549805,8398.450195,8334.950195,8377.450195,131700
2015-06-24,8360.849609,8421.349609,8338.900391,8399.400391,130100
2015-06-25,8398,8423.150391,8329.5,8336.25,201200
2015-06-26,8381.099609,8408.549805,8339.700195,8393.950195,110600
2015-06-29,8318.400391,8329.450195,8195.650391,8247.049805,132000
2015-06-30,8368.5,8378,8298.950195,8316.349609,158500
2015-07-01,8453.049805,8481.599609,8370.150391,8376.25,131800
2015-07-02,8444.900391,8479.25,8433.200195,8471.950195,112000
2015-07-03,8484.900391,8497.75,8424.150391,8440.099609,88400
2015-07-06,8522.150391,8533.150391,8386.150391,8386.150391,101500
2015-07-07,8510.799805,8561.349609,8483.849609,8525.5,122200
2015-07-08,8363.049805,8457.5,8341.400391,8439.200195,188100
2015-07-09,8328.549805,8400.299805,8323,8364.849609,131300
2015-07-10,8360.549805,8377.099609,8315.400391,8365.700195,154100
2015-07-13,8459.650391,8471.650391,8355.400391,8397.25,117800
2015-07-14,8454.099609,8480.25,8424.099609,8470.599609,101700
2015-07-15,8523.799805,8531.400391,8462.950195,8463.400391,105500
2015-07-16,8608.049805,8616.099609,8542.900391,8546.150391,116000
2015-07-17,8609.849609,8642.950195,8593.150391,8623.650391,105000
2015-07-20,8603.450195,8624.099609,8559,8623.900391,90600
2015-07-21,8529.450195,8646.75,8517.900391,8601.5,164100
2015-07-22,8633.5,8643.900391,8498.650391,8512.25,136800
2015-07-23,8589.799805,8654.75,8573.799805,8643.950195,132900
2015-07-24,8521.549805,8589.150391,8513.5,8588.150391,127400
2015-07-27,8361,8492.200195,8351.549805,8492.099609,136600
2015-07-28,8337,8397.400391,8321.75,8371.099609,174600
2015-07-29,8375.049805,8381.5,8338.450195,8365.599609,141000
2015-07-30,8421.799805,8458.900391,8408.299805,8417,215200
2015-07-31,8532.849609,8548.950195,8448,8456.099609,203300
2015-08-03,8543.049805,8563.950195,8508.099609,8510.650391,156700
2015-08-04,8516.900391,8565.150391,8448.25,8564.099609,187400
2015-08-05,8567.950195,8591.849609,8545.849609,8547.450195,132800
2015-08-06,8588.650391,8606.299805,8551.5,8585.799805,134900
2015-08-07,8564.599609,8595.950195,8552.700195,8580.799805,143700
2015-08-10,8525.599609,8621.549805,8497.799805,8577,123400
2015-08-11,8462.349609,8556.25,8441.299805,8548.450195,154400
2015-08-12,8349.450195,8446.950195,8337.950195,8445.700195,190000
2015-08-13,8355.849609,8429.5,8339.75,8384.450195,189200
2015-08-14,8518.549805,8530.099609,8381.200195,8402.349609,155900
2015-08-17,8477.299805,8530.599609,8428.049805,8530.5,174700
2015-08-18,8466.549805,8525.75,8433.599609,8505.849609,153300
2015-08-19,8495.150391,8520.450195,8425.950195,8468.049805,130500
2015-08-20,8372.75,8501.349609,8359.75,8471.049805,184100
2015-08-21,8299.950195,8322.200195,8225.049805,8305.400391,201300
2015-08-24,7809,8060.049805,7769.399902,8055.950195,312400
2015-08-25,7880.700195,7925.399902,7667.25,7895.399902,299100
2015-08-26,7791.850098,7930.049805,7777.100098,7865.25,216600
2015-08-27,7948.950195,7963.600098,7862.299805,7921.600098,305000
2015-08-28,8001.950195,8091.799805,7961.649902,8053.700195,195600
2015-08-31,7971.299805,8043.600098,7947.950195,8009.25,198200
2015-09-01,7785.850098,7929.100098,7746.5,7907.950195,184900
2015-09-02,7717,7862.549805,7699.25,7856.649902,215300
2015-09-03,7823,7845.600098,7754.049805,7774.450195,155800
2015-09-04,7655.049805,7804.899902,7626.850098,7803.399902,193600
2015-09-07,7558.799805,7705.049805,7545.899902,7685.850098,141400
2015-09-08,7688.25,7720.899902,7539.5,7587.700195,172200
2015-09-09,7818.600098,7846.049805,7764.549805,7805.850098,208400
2015-09-10,7788.100098,7819.850098,7678.5,7729.049805,160300
2015-09-11,7789.299805,7864.850098,7759.899902,7833.799805,136400
2015-09-14,7872.25,7879.950195,7761.850098,7811.100098,122800
2015-09-15,7829.100098,7880,7799.75,7867.350098,136500
2015-09-16,7899.149902,7913.899902,7853.299805,7886.850098,140000
2015-09-18,7981.899902,8055,7955.850098,7967.450195,241800
2015-09-21,7977.100098,7987.899902,7908.350098,7911.5,121800
2015-09-22,7812,8021.600098,7787.75,8014.799805,168400
2015-09-23,7845.950195,7882.899902,7723.25,7737.350098,146700
2015-09-24,7868.5,7894.5,7804.100098,7838.399902,202500
2015-09-28,7795.700195,7893.950195,7787.950195,7892.799805,136300
2015-09-29,7843.299805,7926.549805,7691.200195,7725.700195,240700
2015-09-30,7948.899902,7957.700195,7874.5,7924.25,210700
2015-10-01,7950.899902,8008.25,7930.649902,7992.049805,156900
2015-10-05,8119.299805,8128.899902,8005.100098,8005.100098,183100
2015-10-06,8152.899902,8180.950195,8096.5,8180.450195,178500
2015-10-07,8177.399902,8188.899902,8132.899902,8146.200195,193900
2015-10-08,8129.350098,8196.75,8105.850098,8196.75,171700
2015-10-09,8189.700195,8232.200195,8139.649902,8186.350098,199700
2015-10-12,8143.600098,8244.5,8128.200195,8231.5,199100
2015-10-13,8131.700195,8150.25,8088.600098,8121.950195,145900
2015-10-14,8107.899902,8139.299805,8096.350098,8102.399902,138900
2015-10-15,8179.5,8190.549805,8129.799805,8134.350098,167200
2015-10-16,8238.150391,8246.400391,8147.649902,8193.650391,156400
2015-10-19,8275.049805,8283.049805,8239.200195,8262.549805,124500
2015-10-20,8261.650391,8294.049805,8229.200195,8280.299805,155100
2015-10-21,8251.700195,8294.400391,8217.150391,8258.349609,144800
2015-10-23,8295.450195,8328.099609,8280.75,8308.25,152000
2015-10-26,8260.549805,8336.299805,8252.049805,8333.650391,133900
2015-10-27,8232.900391,8241.950195,8217.049805,8230.349609,156700
2015-10-28,8171.200195,8209.099609,8131.799805,8188.899902,188900
2015-10-29,8111.75,8179.600098,8098,8175.450195,217500
